"cluster","GO_ID","overlap","query_size","term_size","background_size","p_value","p_adj","GO_term","minus_log10_p"
"C6","GO:0080167",2,768,10,13936,0.10176709295796,0.2702589867116,"GO:0080167",0.9923926312048
"C6","GO:0005977",1,768,2,13936,0.10718486725106,0.2702589867116,"GO:0005977",0.969866525587963
"C6","GO:0006114",1,768,2,13936,0.10718486725106,0.2702589867116,"GO:0006114",0.969866525587963
"C6","GO:0006998",1,768,2,13936,0.10718486725106,0.2702589867116,"GO:0006998",0.969866525587963
"C6","GO:0009808",1,768,2,13936,0.10718486725106,0.2702589867116,"GO:0009808",0.969866525587963
"C6","GO:0010019",1,768,2,13936,0.10718486725106,0.2702589867116,"GO:0010019",0.969866525587963
"C6","GO:0010124",1,768,2,13936,0.10718486725106,0.2702589867116,"GO:0010124",0.969866525587963
"C6","GO:0010366",1,768,2,13936,0.10718486725106,0.2702589867116,"GO:0010366",0.969866525587963
"C6","GO:0010583",1,768,2,13936,0.10718486725106,0.2702589867116,"GO:0010583",0.969866525587963
"C6","GO:0018160",1,768,2,13936,0.10718486725106,0.2702589867116,"GO:0018160",0.969866525587963
"C6","GO:0019216",1,768,2,13936,0.10718486725106,0.2702589867116,"GO:0019216",0.969866525587963
"C6","GO:0019284",1,768,2,13936,0.10718486725106,0.2702589867116,"GO:0019284",0.969866525587963
"C6","GO:0030836",1,768,2,13936,0.10718486725106,0.2702589867116,"GO:0030836",0.969866525587963
"C6","GO:0034553",1,768,2,13936,0.10718486725106,0.2702589867116,"GO:0034553",0.969866525587963
"C6","GO:0035999",1,768,2,13936,0.10718486725106,0.2702589867116,"GO:0035999",0.969866525587963
"C6","GO:0036503",1,768,2,13936,0.10718486725106,0.2702589867116,"GO:0036503",0.969866525587963
"C6","GO:0043001",1,768,2,13936,0.10718486725106,0.2702589867116,"GO:0043001",0.969866525587963
"C6","GO:0043068",1,768,2,13936,0.10718486725106,0.2702589867116,"GO:0043068",0.969866525587963
"C6","GO:0045046",1,768,2,13936,0.10718486725106,0.2702589867116,"GO:0045046",0.969866525587963
